801,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),2月未経験歓迎【シャネル】高級コスメブランド▼社員登用あり, ￥r ￥n【開始日については随時ご相談ください】 ￥r ￥n▽ ￥r ￥n【シャネル】 ￥r ￥n人気外資系コスメ！ ￥r ￥n女性なら誰もが憧れるあのスーパーブランドでのお仕事です▽ ￥r ￥n【仕事内容】 ￥r ￥nシャネルブランドの香水及び化粧品の接客･販売です｡フレグランスからスキンケア､メークアップまでトータルな販売と丁寧な接客･カウンセリングを行ってください｡その他ラッピング、洗物、備品補充、キャッシャー業務、清掃等、店舗内業務全般をお願い致します。 ￥r ￥n【服装】 ￥r ￥n制服貸与あり ￥r ￥n【勤務地】 ￥r ￥n新宿地区・銀座地区・渋谷地区、千葉地区、各有名百貨店 ￥r ￥n【勤務期間】 ￥r ￥n即日～長期※就業開始時期については店舗によって相談が可能です。 ￥r ￥n,拘束時間：9Ｈ、実働：7.5Ｈ、休憩：1.5Ｈ(店舗により異なる)
802,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),2月未経験歓迎【シャネル】高級コスメブランド▼社員登用あり, ￥r ￥n【開始日については随時ご相談ください】 ￥r ￥n▽ ￥r ￥n【シャネル】 ￥r ￥n人気外資系コスメ！ ￥r ￥n女性なら誰もが憧れるあのスーパーブランドでのお仕事です▽ ￥r ￥n【仕事内容】 ￥r ￥nシャネルブランドの香水及び化粧品の接客･販売です｡フレグランスからスキンケア､メークアップまでトータルな販売と丁寧な接客･カウンセリングを行ってください｡その他ラッピング、洗物、備品補充、キャッシャー業務、清掃等、店舗内業務全般をお願い致します。 ￥r ￥n【服装】 ￥r ￥n制服貸与あり ￥r ￥n【勤務地】 ￥r ￥n新宿地区・銀座地区・渋谷地区、千葉地区、各有名百貨店 ￥r ￥n【勤務期間】 ￥r ￥n即日～長期※就業開始時期については店舗によって相談が可能です。 ￥r ￥n,拘束時間：9Ｈ、実働：7.5Ｈ、休憩：1.5Ｈ(店舗により異なる)
803,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),1/4開始　【イセタンミラー】美容部員　▼未経験ＯＫ！,コスメ大好きな方なら未経験も大歓迎！ ￥r ￥n人気コスメセレクトショップでの美容部員募集。 ￥r ￥nメイク、スキンケア、ボディケア、ヘアケアなど、各ブランドの人気アイテムを揃えたショップです。 ￥r ￥nメイク＆コスメティクス（以下、イセタンミラー）のコンセプトは、「欲しいときに・好きなように・欲しいモノだけ買えるラグジュアリーコスメショップ」です。 ￥r ￥n国内外の高級ブランド化粧品の中から、お客さまのご要望に応じて様々なコスメアイテムを、ご紹介、販売するお仕事です。 ￥r ￥nまた、店舗運営全般にも関わっていただきます。 ￥r ￥n▼制服あり ￥r ￥n▼安心の研修から開始。 ￥r ￥n,シフトローテーション制です。（固定は不可）実働7時間55分　休憩1時間30分
804,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),1/4開始　【イセタンミラー】美容部員　▼未経験ＯＫ！,コスメ大好きな方なら未経験も大歓迎！ ￥r ￥n人気コスメセレクトショップでの美容部員募集。 ￥r ￥nメイク、スキンケア、ボディケア、ヘアケアなど、各ブランドの人気アイテムを揃えたショップです。 ￥r ￥nメイク＆コスメティクス（以下、イセタンミラー）のコンセプトは、「欲しいときに・好きなように・欲しいモノだけ買えるラグジュアリーコスメショップ」です。 ￥r ￥n国内外の高級ブランド化粧品の中から、お客さまのご要望に応じて様々なコスメアイテムを、ご紹介、販売するお仕事です。 ￥r ￥nまた、店舗運営全般にも関わっていただきます。 ￥r ￥n▼制服あり ￥r ￥n▼安心の研修から開始。 ￥r ￥n,シフトローテーション制です。（固定は不可）実働7時間55分　休憩1時間30分
805,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),1/4開始　【イセタンミラー】美容部員　▼未経験ＯＫ！,コスメ大好きな方なら未経験も大歓迎！ ￥r ￥n人気コスメセレクトショップでの美容部員募集。 ￥r ￥nメイク、スキンケア、ボディケア、ヘアケアなど、各ブランドの人気アイテムを揃えたショップです。 ￥r ￥nメイク＆コスメティクス（以下、イセタンミラー）のコンセプトは、「欲しいときに・好きなように・欲しいモノだけ買えるラグジュアリーコスメショップ」です。 ￥r ￥n国内外の高級ブランド化粧品の中から、お客さまのご要望に応じて様々なコスメアイテムを、ご紹介、販売するお仕事です。 ￥r ￥nまた、店舗運営全般にも関わっていただきます。 ￥r ￥n▼制服あり ￥r ￥n▼安心の研修から開始。 ￥r ￥n,シフトローテーション制です。（固定は不可）実働7時間55分　休憩1時間30分
806,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),1/10開始▼未経験から半年後に社員切替【ファンケル】,コスメ未経験からでも安心の研修制度充実！ ￥r ￥n▼紹介予定派遣で半年後には社員切替 ￥r ￥n▼ビューティーアドバイザー募集 ￥r ￥n▼ファンケルは、「防腐剤」や「香料」などお肌に必要のない成分を一切排除しています。 ￥r ￥n「無添加化粧品」は、肌に優しいだけでなく、 ￥r ￥n豊富な美容成分を集めているので効果的に働きかけてくれます。 ￥r ￥n安心・安全・やさしさをお届けしている企業です。 ￥r ￥n【研修】 ￥r ￥n1/10-1/15葉山 ￥r ￥n【お仕事内容】 ￥r ￥n販売、接客、商品管理等 ￥r ￥n【勤務地】 ￥r ￥n都内エリア全域(埼玉も同時募集),拘束8時間／実働7時間 シフト制 店舗に準ずる
807,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),1/10開始▼未経験から半年後に社員切替【ファンケル】,コスメ未経験からでも安心の研修制度充実！ ￥r ￥n▼紹介予定派遣で半年後には社員切替 ￥r ￥n▼ビューティーアドバイザー募集 ￥r ￥n▼ファンケルは、「防腐剤」や「香料」などお肌に必要のない成分を一切排除しています。 ￥r ￥n「無添加化粧品」は、肌に優しいだけでなく、 ￥r ￥n豊富な美容成分を集めているので効果的に働きかけてくれます。 ￥r ￥n安心・安全・やさしさをお届けしている企業です。 ￥r ￥n【研修】 ￥r ￥n1/10-1/15葉山 ￥r ￥n【お仕事内容】 ￥r ￥n販売、接客、商品管理等 ￥r ￥n【勤務地】 ￥r ￥n都内エリア全域(埼玉も同時募集),拘束8時間／実働7時間 シフト制 店舗に準ずる
808,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),1/10開始▼未経験から半年後に社員切替【ファンケル】,コスメ未経験からでも安心の研修制度充実！ ￥r ￥n▼紹介予定派遣で半年後には社員切替 ￥r ￥n▼ビューティーアドバイザー募集 ￥r ￥n▼ファンケルは、「防腐剤」や「香料」などお肌に必要のない成分を一切排除しています。 ￥r ￥n「無添加化粧品」は、肌に優しいだけでなく、 ￥r ￥n豊富な美容成分を集めているので効果的に働きかけてくれます。 ￥r ￥n安心・安全・やさしさをお届けしている企業です。 ￥r ￥n【研修】 ￥r ￥n1/10-1/15葉山 ￥r ￥n【お仕事内容】 ￥r ￥n販売、接客、商品管理等 ￥r ￥n【勤務地】 ￥r ￥n都内エリア全域(埼玉も同時募集),拘束8時間／実働7時間 シフト制 店舗に準ずる
809,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),1/4開始　【イセタンミラー】美容部員　▼未経験ＯＫ！,コスメ大好きな方なら未経験も大歓迎！ ￥r ￥n人気コスメセレクトショップでの美容部員募集。 ￥r ￥nメイク、スキンケア、ボディケア、ヘアケアなど、各ブランドの人気アイテムを揃えたショップです。 ￥r ￥nメイク＆コスメティクス（以下、イセタンミラー）のコンセプトは、「欲しいときに・好きなように・欲しいモノだけ買えるラグジュアリーコスメショップ」です。 ￥r ￥n国内外の高級ブランド化粧品の中から、お客さまのご要望に応じて様々なコスメアイテムを、ご紹介、販売するお仕事です。 ￥r ￥nまた、店舗運営全般にも関わっていただきます。 ￥r ￥n▼制服あり ￥r ￥n▼安心の研修から開始。 ￥r ￥n,シフトローテーション制です。（固定は不可）実働7時間55分　休憩1時間30分
810,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),外資高級コスメ【ＧＩＶＥＮＣＨＹ】社員登用有▼１月、２月開始,高級外資コスメの美容部員募集。 ￥r ￥n未経験の方も安心の研修制度あり。 ￥r ￥nメイクの他、スキンケア、フレグランスも数多く取り扱っており多彩なアイテムを各地の百貨店内カウンターにて接客・販売、その他付随する業務をお願いいたします。 ￥r ￥n【勤務地】 ￥r ￥n都内・千葉・埼玉エリア※日本橋、銀座エリア特に募集！ ￥r ￥n【研修】 ￥r ￥nあり ￥r ￥n【交通費】 ￥r ￥n別途支給の設定も可能 ￥r ￥n【開始日・期間】 ￥r ￥n開始日はご相談可能（当月・翌月開始）。 ￥r ￥n長期募集です。 ￥r ￥n【制服】 ￥r ￥nあり※美容専門学校卒業の方、優遇いたします。 ￥r ￥nブランクある方も歓迎。 ￥r ￥n▼1年後に契約社員への可能性あり,拘束9時間／実働7時間30分 シフト制 店舗に準ずる
811,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),外資高級コスメ【ＧＩＶＥＮＣＨＹ】社員登用有▼１月、２月開始,高級外資コスメの美容部員募集。 ￥r ￥n未経験の方も安心の研修制度あり。 ￥r ￥nメイクの他、スキンケア、フレグランスも数多く取り扱っており多彩なアイテムを各地の百貨店内カウンターにて接客・販売、その他付随する業務をお願いいたします。 ￥r ￥n【勤務地】 ￥r ￥n都内・千葉・埼玉エリア※日本橋、銀座エリア特に募集！ ￥r ￥n【研修】 ￥r ￥nあり ￥r ￥n【交通費】 ￥r ￥n別途支給の設定も可能 ￥r ￥n【開始日・期間】 ￥r ￥n開始日はご相談可能（当月・翌月開始）。 ￥r ￥n長期募集です。 ￥r ￥n【制服】 ￥r ￥nあり※美容専門学校卒業の方、優遇いたします。 ￥r ￥nブランクある方も歓迎。 ￥r ￥n▼1年後に契約社員への可能性あり,拘束9時間／実働7時間30分 シフト制 店舗に準ずる
812,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),6ヶ月以内社員登用▼1/8開始【ジョルジオアルマーニ】, ￥r ￥n▼経験者優遇 ￥r ￥n【制服】 ￥r ￥nあり ￥r ￥n【研修】 ￥r ￥n2018/1/8～1/12 ￥r ￥n【交通費】 ￥r ￥n別途支給も相談可能 ￥r ￥n【社員登用】 ￥r ￥n実績多数あり ￥r ￥n【勤務地】 ￥r ￥n新宿エリア ￥r ￥n【業務内容】 ￥r ￥nスキンケアからメイクアップまで、お客様に合うアイテムをご紹介します。 ￥r ￥n顧客の再来は自身のモチベーションアップにもつながり、やりがいのあるお仕事です。 ￥r ￥n是非一度、お問合せ下さい。 ￥r ￥n,★拘束8.75時間／実働7.75時間 シフト制 休憩1時間※状況により、多少残業をお願いする場合がございます。
